review_id,appid,lang,steam_language,eligible_target_buckets,precision_tiers,matched_keyword_families,text_len
202410904,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,69
202465185,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,99
202467467,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,64
202484651,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,106
202490312,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,188
202506041,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,457
202515390,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,530
202521471,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,89
202529068,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,335
202532255,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,106
202541041,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,86
202552024,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,306
202573411,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,85
202583156,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,232
202585294,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,197
202595317,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,285
202598485,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,180
202603544,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,230
202604243,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,76
202611978,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,145
202612716,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,92
202616148,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,73
202623299,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,172
202624525,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,26
202625619,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,477
202634408,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,83
202635301,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,540
202637851,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Linux,130
202642490,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,173
202643324,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:motherboard,305
202666988,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,577
202696215,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,128
202706370,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,181
202707495,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,37
202710739,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,145
202715618,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,26
202728459,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,23
202731871,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,72
202738250,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,237
202741513,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,58
202746556,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,218
202752568,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,302
202755468,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,24
202756173,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,144
202784853,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,827
202795336,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,53
202795366,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:motherboard,125
202809861,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,174
202819898,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,215
202826483,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,528
202826760,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,133
202829383,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,105
202831121,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,407
202832741,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,394
202848549,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,1348
202857840,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,362
202858118,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,36
202858411,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,141
202858759,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,148
202862598,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,20
202866583,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,124
202868045,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,167
202868581,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,449
202874486,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,151
202879464,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,303
202879547,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,230
202887521,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,312
202887916,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,343
202891796,1517290,en,english,access_exclusion,broad,access_exclusion:broad:TPM,428
202927598,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,215
202933915,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:Linux,312
202936949,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,135
202951191,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,42
202970153,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,157
202995679,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,530
203026599,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,206
203042191,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux|access_exclusion:broad:Proton,177
203049881,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,118
203054109,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,232
203054443,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS|access_exclusion:broad:motherboard,634
203080619,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,66
203082194,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,171
203119358,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,51
203120609,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,78
203136475,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,76
203147237,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,1013
203158992,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,51
203194254,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,124
203205384,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,113
203209976,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,144
203222827,1517290,en,english,access_exclusion,broad,access_exclusion:broad:kernel,162
203224249,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,44
203235046,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,233
203284309,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,570
203290600,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,239
203296384,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,116
203311929,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,30
203339910,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,111
203363839,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,276
203375422,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,69
203404779,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,179
203405526,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS|access_exclusion:broad:motherboard,989
203405626,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,450
203429126,1517290,en,english,access_exclusion,broad,access_exclusion:broad:TPM|access_exclusion:broad:motherboard,1304
203443605,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,92
203448695,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,94
203500228,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,119
203512566,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,346
203586210,1517290,en,english,access_exclusion,broad,access_exclusion:broad:motherboard,404
203592596,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,130
203643348,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,40
203661752,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,215
203665465,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,160
203688812,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,120
203709093,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,47
203738200,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,29
203806605,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,105
203807234,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,37
203923965,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,218
204011783,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,136
204068127,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,21
204159237,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,50
204390944,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,32
204448804,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,184
204458576,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,99
204557185,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,132
204571958,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,97
204663708,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,97
204724640,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,81
204837135,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,732
204857409,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,81
204860408,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,53
204907139,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,51
205396840,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,282
205478459,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,31
205542875,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,98
205554638,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,257
205738476,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,69
205837481,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,30
205846956,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:Linux,162
206279474,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,76
206303511,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,454
206306538,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,2049
206532178,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,120
207118534,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Linux,45
207153082,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,175
207179577,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,176
207238151,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,89
207610286,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,125
